Id,weekly_Sales
1_24_2013-04-12,4449.04
1_24_2013-04-19,4277.97
1_24_2013-04-26,3898.05
1_24_2013-05-03,15854.1
1_24_2013-05-10,15854.1
1_24_2013-05-17,15854.1
1_24_2013-05-24,15854.1
1_24_2013-05-31,14081.97
1_24_2013-06-07,13822.89
1_24_2013-06-14,14030.65
1_24_2013-06-21,13822.89
1_24_2013-06-28,10805.88
1_24_2013-07-05,16071.85
1_24_2013-07-12,18784.24
1_24_2013-07-19,19632.76
1_24_2013-07-26,20000.03
1_25_2012-11-02,10625.07
1_25_2012-11-09,10417.72
1_25_2012-11-16,10225.67
1_25_2012-11-23,10713.05
1_25_2012-11-30,10333.67
1_25_2012-12-07,11086.99
1_25_2012-12-14,10870.05
1_25_2012-12-21,12694.74
1_25_2012-12-28,7182.16
1_25_2013-01-04,4381.83
1_25_2013-01-11,3870.01
1_25_2013-01-18,3870.01
1_25_2013-01-25,4522.93
1_25_2013-02-01,6836.08
1_25_2013-02-08,6142.36
1_25_2013-02-15,5663.27
1_25_2013-02-22,5893.61
1_25_2013-03-01,7112.75
1_25_2013-03-08,7346.71
1_25_2013-03-15,7481.51
1_25_2013-03-22,7046.08
1_25_2013-03-29,6809.85
1_25_2013-04-05,6819.63
1_25_2013-04-12,6809.85
1_25_2013-04-19,6558.94
1_25_2013-04-26,6639.4
1_25_2013-05-03,18521.25
1_25_2013-05-10,18521.25
1_25_2013-05-17,19429.0
1_25_2013-05-24,20116.85
1_25_2013-05-31,18529.84
1_25_2013-06-07,18529.84
1_25_2013-06-14,18529.84
1_25_2013-06-21,19429.0
1_25_2013-06-28,18521.25
1_25_2013-07-05,18529.84
1_25_2013-07-12,17791.32
1_25_2013-07-19,17509.31
1_25_2013-07-26,18221.48
1_26_2012-11-02,7782.94
1_26_2012-11-09,7693.46
1_26_2012-11-16,7490.62
1_26_2012-11-23,8690.17
1_26_2012-11-30,7824.23
1_26_2012-12-07,8443.46
1_26_2012-12-14,9297.44
1_26_2012-12-21,12517.98
1_26_2012-12-28,6659.92
1_26_2013-01-04,4220.51
1_26_2013-01-11,4492.42
1_26_2013-01-18,4506.06
1_26_2013-01-25,4667.16
1_26_2013-02-01,7718.13
1_26_2013-02-08,8247.41
1_26_2013-02-15,7890.21
1_26_2013-02-22,7412.16
1_26_2013-03-01,7152.45
1_26_2013-03-08,7462.19
1_26_2013-03-15,7088.3
1_26_2013-03-22,7227.41
1_26_2013-03-29,5946.53
1_26_2013-04-05,7576.44
1_26_2013-04-12,6869.49
1_26_2013-04-19,5886.29
1_26_2013-04-26,6272.48
1_26_2013-05-03,16554.96
1_26_2013-05-10,17594.5
1_26_2013-05-17,16010.85
1_26_2013-05-24,16071.85
1_26_2013-05-31,16188.77
1_26_2013-06-07,16406.64
1_26_2013-06-14,16071.85
1_26_2013-06-21,15143.07
1_26_2013-06-28,14949.38
1_26_2013-07-05,16162.02
1_26_2013-07-12,16162.02
1_26_2013-07-19,15143.07
1_26_2013-07-26,14505.4
1_27_2012-11-02,1799.49
1_27_2012-11-09,1712.02
1_27_2012-11-16,1682.22
1_27_2012-11-23,2274.68
1_27_2012-11-30,1752.13
1_27_2012-12-07,2606.7
1_27_2012-12-14,2773.33
1_27_2012-12-21,3959.56
1_27_2012-12-28,1987.1
1_27_2013-01-04,1571.6
1_27_2013-01-11,1507.42
1_27_2013-01-18,1507.42
1_27_2013-01-25,1418.25
1_27_2013-02-01,1461.42
1_27_2013-02-08,1451.96
1_27_2013-02-15,1550.19
1_27_2013-02-22,1461.42
1_27_2013-03-01,1418.25
1_27_2013-03-08,1420.55
1_27_2013-03-15,1252.0
1_27_2013-03-22,1101.84
1_27_2013-03-29,1360.0
1_27_2013-04-05,1030.9
1_27_2013-04-12,945.85
1_27_2013-04-19,921.0
1_27_2013-04-26,962.68
1_27_2013-05-03,2504.34
1_27_2013-05-10,2841.53
1_27_2013-05-17,2978.01
1_27_2013-05-24,2585.08
1_27_2013-05-31,2501.33
1_27_2013-06-07,2813.28
1_27_2013-06-14,2978.01
1_27_2013-06-21,2700.51
1_27_2013-06-28,2504.34
1_27_2013-07-05,2841.53
1_27_2013-07-12,2841.53
1_27_2013-07-19,2981.11
1_27_2013-07-26,2764.64
1_28_2012-11-02,739.53
1_28_2012-11-09,708.37
1_28_2012-11-16,708.37
1_28_2012-11-23,705.57
1_28_2012-11-30,705.57
1_28_2012-12-07,855.23
1_28_2012-12-14,894.72
1_28_2012-12-21,903.97
1_28_2012-12-28,743.36
1_28_2013-01-04,641.7
1_28_2013-01-11,635.86
1_28_2013-01-18,635.86
1_28_2013-01-25,633.51
1_28_2013-02-01,618.1
1_28_2013-02-08,633.51
1_28_2013-02-15,635.86
1_28_2013-02-22,634.48
1_28_2013-03-01,623.71
1_28_2013-03-08,619.05
1_28_2013-03-15,594.36
1_28_2013-03-22,545.71
1_28_2013-03-29,634.48
1_28_2013-04-05,585.5
1_28_2013-04-12,479.45
1_28_2013-04-19,401.14
1_28_2013-04-26,496.97
1_28_2013-05-03,861.02
1_28_2013-05-10,876.94
1_28_2013-05-17,857.36
1_28_2013-05-24,777.21
1_28_2013-05-31,739.29
1_28_2013-06-07,739.29
1_28_2013-06-14,699.12
1_28_2013-06-21,667.66
1_28_2013-06-28,625.27
1_28_2013-07-05,696.83
1_28_2013-07-12,653.81
1_28_2013-07-19,690.1
1_28_2013-07-26,667.66
1_29_2012-11-02,4077.2
1_29_2012-11-09,4145.19
1_29_2012-11-16,4093.77
1_29_2012-11-23,5539.2
1_29_2012-11-30,4777.5
1_29_2012-12-07,4972.73
1_29_2012-12-14,6681.5
1_29_2012-12-21,9604.77
1_29_2012-12-28,4476.24
1_29_2013-01-04,3284.49
1_29_2013-01-11,3497.35
1_29_2013-01-18,3284.49
1_29_2013-01-25,3418.62
1_29_2013-02-01,3805.61
1_29_2013-02-08,4060.34
1_29_2013-02-15,4127.26
1_29_2013-02-22,3749.28
1_29_2013-03-01,3268.08
1_29_2013-03-08,3389.29
1_29_2013-03-15,3111.13
1_29_2013-03-22,3229.2
1_29_2013-03-29,3268.08
1_29_2013-04-05,2499.72
1_29_2013-04-12,2479.76
1_29_2013-04-19,2476.51
1_29_2013-04-26,2518.5
1_29_2013-05-03,10103.3
1_29_2013-05-10,9769.93
1_29_2013-05-17,9461.5
1_29_2013-05-24,10084.45
1_29_2013-05-31,10103.3
1_29_2013-06-07,10103.3
1_29_2013-06-14,10103.3
1_29_2013-06-21,10084.45
1_29_2013-06-28,9688.14
1_29_2013-07-05,10009.7
1_29_2013-07-12,10103.3
1_29_2013-07-19,10103.3
1_29_2013-07-26,9485.94
1_30_2012-11-02,2821.6
1_30_2012-11-09,2695.82
1_30_2012-11-16,2258.74
1_30_2012-11-23,2839.07
1_30_2012-11-30,2334.96
1_30_2012-12-07,2891.4
1_30_2012-12-14,2454.3
1_30_2012-12-21,3064.12
1_30_2012-12-28,2619.88
1_30_2013-01-04,2425.04
1_30_2013-01-11,2425.04
1_30_2013-01-18,2456.5
1_30_2013-01-25,2570.32
1_30_2013-02-01,2959.0
1_30_2013-02-08,3107.1
1_30_2013-02-15,2882.4
1_30_2013-02-22,2882.4
1_30_2013-03-01,2597.31
1_30_2013-03-08,2688.58
1_30_2013-03-15,2785.92
1_30_2013-03-22,2970.36
1_30_2013-03-29,2778.78
1_30_2013-04-05,2525.16
1_30_2013-04-12,2554.26
1_30_2013-04-19,2577.84
1_30_2013-04-26,2672.74
1_30_2013-05-03,8835.03
1_30_2013-05-10,8913.7
1_30_2013-05-17,8912.3
1_30_2013-05-24,8462.0
1_30_2013-05-31,8073.8
1_30_2013-06-07,8886.02
1_30_2013-06-14,8886.02
1_30_2013-06-21,8912.3
1_30_2013-06-28,8584.28
1_30_2013-07-05,8739.96
1_30_2013-07-12,8939.76
1_30_2013-07-19,8912.3
1_30_2013-07-26,8684.58
1_31_2012-11-02,1822.81
1_31_2012-11-09,1732.55
1_31_2012-11-16,1582.06
1_31_2012-11-23,2605.28
1_31_2012-11-30,1921.19
1_31_2012-12-07,3245.04
1_31_2012-12-14,3245.04
1_31_2012-12-21,3883.38
1_31_2012-12-28,2365.2
1_31_2013-01-04,1682.53
1_31_2013-01-11,1529.52
1_31_2013-01-18,1691.74
1_31_2013-01-25,1546.73
1_31_2013-02-01,1967.5
1_31_2013-02-08,1852.43
1_31_2013-02-15,1853.79
1_31_2013-02-22,1622.61
1_31_2013-03-01,1385.84
1_31_2013-03-08,1329.45
1_31_2013-03-15,1276.81
1_31_2013-03-22,1515.28
1_31_2013-03-29,1291.39
1_31_2013-04-05,1170.59
1_31_2013-04-12,1137.78
1_31_2013-04-19,1115.96
1_31_2013-04-26,1032.1
1_31_2013-05-03,4212.75
1_31_2013-05-10,3471.65
1_31_2013-05-17,3909.5
1_31_2013-05-24,4212.75
1_31_2013-05-31,4106.1
1_31_2013-06-07,4388.98
1_31_2013-06-14,4106.1
1_31_2013-06-21,4067.38
1_31_2013-06-28,3909.5
1_31_2013-07-05,4361.6
1_31_2013-07-12,5404.15
1_31_2013-07-19,8394.88
1_31_2013-07-26,10606.21
1_32_2012-11-02,5918.47
1_32_2012-11-09,5852.15
1_32_2012-11-16,5622.58
1_32_2012-11-23,8978.16
1_32_2012-11-30,8303.43
1_32_2012-12-07,10593.12
1_32_2012-12-14,17251.57
1_32_2012-12-21,35301.3
1_32_2012-12-28,11152.57
1_32_2013-01-04,5276.25
1_32_2013-01-11,5567.49
1_32_2013-01-18,4809.14
1_32_2013-01-25,6928.18
1_32_2013-02-01,8802.92
1_32_2013-02-08,8955.94
1_32_2013-02-15,13300.13
1_32_2013-02-22,7430.02
1_32_2013-03-01,6786.52
1_32_2013-03-08,6786.52
1_32_2013-03-15,6649.79
1_32_2013-03-22,6928.18
1_32_2013-03-29,7492.22
1_32_2013-04-05,6829.55
1_32_2013-04-12,6113.68
1_32_2013-04-19,5852.15
1_32_2013-04-26,6829.55
1_32_2013-05-03,20601.08
1_32_2013-05-10,22785.45
1_32_2013-05-17,19237.62
1_32_2013-05-24,18853.18
1_32_2013-05-31,18853.18
1_32_2013-06-07,18853.18
1_32_2013-06-14,18853.18
1_32_2013-06-21,18853.18
1_32_2013-06-28,18239.63
1_32_2013-07-05,18853.18
1_32_2013-07-12,18853.18
1_32_2013-07-19,18853.18
1_32_2013-07-26,18853.18
1_33_2012-11-02,6313.48
1_33_2012-11-09,6722.67
1_33_2012-11-16,5622.58
1_33_2012-11-23,10682.47
1_33_2012-11-30,8978.16
1_33_2012-12-07,9167.69
1_33_2012-12-14,10083.01
1_33_2012-12-21,15089.63
1_33_2012-12-28,5777.46
1_33_2013-01-04,4076.5
1_33_2013-01-11,4066.82
1_33_2013-01-18,3469.33
1_33_2013-01-25,4894.83
1_33_2013-02-01,5237.05
1_33_2013-02-08,6276.51
1_33_2013-02-15,6300.81
1_33_2013-02-22,6300.81
1_33_2013-03-01,4990.01
1_33_2013-03-08,4990.01
1_33_2013-03-15,5173.48
1_33_2013-03-22,5686.44
1_33_2013-03-29,5170.49
1_33_2013-04-05,5170.49
1_33_2013-04-12,4959.16
1_33_2013-04-19,4801.62
1_33_2013-04-26,5083.75
1_33_2013-05-03,18853.18
1_33_2013-05-10,18853.18
1_33_2013-05-17,18853.18
1_33_2013-05-24,18853.18
1_33_2013-05-31,18853.18
1_33_2013-06-07,18853.18
1_33_2013-06-14,18853.18
1_33_2013-06-21,18853.18
1_33_2013-06-28,15397.47
1_33_2013-07-05,18853.18
1_33_2013-07-12,18853.18
1_33_2013-07-19,18853.18
1_33_2013-07-26,23116.38
1_34_2012-11-02,11105.36
1_34_2012-11-09,11081.34
1_34_2012-11-16,10630.4
1_34_2012-11-23,14744.09
1_34_2012-11-30,10570.19
1_34_2012-12-07,10523.41
1_34_2012-12-14,11624.3
1_34_2012-12-21,17933.0
1_34_2012-12-28,13189.95
1_34_2013-01-04,8056.5
1_34_2013-01-11,8198.59
1_34_2013-01-18,8056.5
1_34_2013-01-25,7885.38
1_34_2013-02-01,11081.34
1_34_2013-02-08,11896.39
1_34_2013-02-15,11300.55
1_34_2013-02-22,11688.05
1_34_2013-03-01,10523.41
1_34_2013-03-08,11105.36
1_34_2013-03-15,11105.36
1_34_2013-03-22,11648.89
1_34_2013-03-29,10630.4
1_34_2013-04-05,8889.11
1_34_2013-04-12,8721.99
1_34_2013-04-19,8760.19
1_34_2013-04-26,8721.99
1_34_2013-05-03,23509.83
1_34_2013-05-10,23509.83
1_34_2013-05-17,23140.55
1_34_2013-05-24,24582.25
1_34_2013-05-31,21676.45
1_34_2013-06-07,24148.23
1_34_2013-06-14,24418.0
1_34_2013-06-21,24418.0
1_34_2013-06-28,23105.75
1_34_2013-07-05,24532.67
1_34_2013-07-12,24532.67
1_34_2013-07-19,23509.83
1_34_2013-07-26,21676.45
1_35_2012-11-02,1874.74
1_35_2012-11-09,1856.39
1_35_2012-11-16,1856.39
1_35_2012-11-23,2362.86
1_35_2012-11-30,2296.93
1_35_2012-12-07,2115.77
1_35_2012-12-14,2001.24
1_35_2012-12-21,2531.92
1_35_2012-12-28,2227.0
1_35_2013-01-04,1728.0
1_35_2013-01-11,1852.48
1_35_2013-01-18,1596.36
1_35_2013-01-25,1865.0
1_35_2013-02-01,2015.08
1_35_2013-02-08,1896.12
1_35_2013-02-15,1852.48
1_35_2013-02-22,1876.0
1_35_2013-03-01,1951.47
1_35_2013-03-08,1876.0
1_35_2013-03-15,1896.12
1_35_2013-03-22,2140.77
1_35_2013-03-29,1896.12
1_35_2013-04-05,1896.12
1_35_2013-04-12,1937.3
1_35_2013-04-19,2074.59
1_35_2013-04-26,1981.0
1_35_2013-05-03,3773.98
1_35_2013-05-10,4171.0
1_35_2013-05-17,4202.76
1_35_2013-05-24,4127.15
1_35_2013-05-31,3890.0
1_35_2013-06-07,3782.87
1_35_2013-06-14,4202.76
1_35_2013-06-21,4202.76
1_35_2013-06-28,4160.74
1_35_2013-07-05,3773.98
1_35_2013-07-12,3759.52
1_35_2013-07-19,3942.0
1_35_2013-07-26,3942.0
1_36_2012-11-02,1484.84
1_36_2012-11-09,1265.14
1_36_2012-11-16,1396.0
1_36_2012-11-23,1958.0
1_36_2012-11-30,1946.0
1_36_2012-12-07,1878.44
1_36_2012-12-14,1958.0
1_36_2012-12-21,2351.96
1_36_2012-12-28,1958.0
1_36_2013-01-04,845.5
1_36_2013-01-11,801.0
1_36_2013-01-18,678.4
1_36_2013-01-25,586.49
1_36_2013-02-01,1027.27
1_36_2013-02-08,894.6
1_36_2013-02-15,1508.0
1_36_2013-02-22,909.96
1_36_2013-03-01,911.0
1_36_2013-03-08,845.5
1_36_2013-03-15,927.5
1_36_2013-03-22,1347.0
1_36_2013-03-29,976.0
1_36_2013-04-05,962.0
1_36_2013-04-12,867.0
1_36_2013-04-19,1107.0
1_36_2013-04-26,966.0
1_36_2013-05-03,2618.0
1_36_2013-05-10,2576.0
1_36_2013-05-17,3995.0
1_36_2013-05-24,6768.0
1_36_2013-05-31,7417.0
1_36_2013-06-07,6558.0
1_36_2013-06-14,6558.0
1_36_2013-06-21,6135.0
1_36_2013-06-28,6135.0
1_36_2013-07-05,6013.5
1_36_2013-07-12,4171.0
1_36_2013-07-19,3557.0
1_36_2013-07-26,1764.0
1_37_2012-11-02,2494.7
1_37_2012-11-09,2488.36
1_37_2012-11-16,2483.49
1_37_2012-11-23,2482.7
1_37_2012-11-30,2466.9
1_37_2012-12-07,2466.9
1_37_2012-12-14,2401.0
1_37_2012-12-21,2483.49
1_37_2012-12-28,2554.0
1_37_2013-01-04,2572.86
1_37_2013-01-11,2660.85
1_37_2013-01-18,2346.57
1_37_2013-01-25,2394.15
1_37_2013-02-01,2957.55
1_37_2013-02-08,2957.55
1_37_2013-02-15,2957.55
1_37_2013-02-22,2662.03
1_37_2013-03-01,2957.55
1_37_2013-03-08,2753.28
1_37_2013-03-15,2615.06
1_37_2013-03-22,2482.7
1_37_2013-03-29,2498.19
1_37_2013-04-05,2615.06
1_37_2013-04-12,2407.32
1_37_2013-04-19,2333.67
1_37_2013-04-26,2365.1
1_37_2013-05-03,3416.87
1_37_2013-05-10,3256.48
1_37_2013-05-17,3216.57
1_37_2013-05-24,3636.64
1_37_2013-05-31,3502.69
1_37_2013-06-07,3416.87
1_37_2013-06-14,3502.69
1_37_2013-06-21,3416.87
1_37_2013-06-28,3529.85
1_37_2013-07-05,3690.82
1_37_2013-07-12,3312.16
1_37_2013-07-19,3169.24
1_37_2013-07-26,3032.21
1_38_2012-11-02,82276.59
1_38_2012-11-09,80344.44
1_38_2012-11-16,81332.67
1_38_2012-11-23,63560.48
1_38_2012-11-30,72539.1
1_38_2012-12-07,82276.59
1_38_2012-12-14,77567.96
1_38_2012-12-21,72914.8
1_38_2012-12-28,64299.04
1_38_2013-01-04,84106.09
1_38_2013-01-11,82790.03
1_38_2013-01-18,74827.84
1_38_2013-01-25,68831.46
1_38_2013-02-01,82421.41
1_38_2013-02-08,83359.02
1_38_2013-02-15,81332.67
1_38_2013-02-22,78007.32
1_38_2013-03-01,83359.02
1_38_2013-03-08,82276.59
1_38_2013-03-15,78264.14
1_38_2013-03-22,80493.1
1_38_2013-03-29,78007.32
1_38_2013-04-05,71589.84
1_38_2013-04-12,68794.43
1_38_2013-04-19,68235.73
1_38_2013-04-26,67827.4
1_38_2013-05-03,89666.77
1_38_2013-05-10,100468.69
1_38_2013-05-17,89143.02
1_38_2013-05-24,83524.14
1_38_2013-05-31,83057.92
1_38_2013-06-07,87013.04
1_38_2013-06-14,85037.2
1_38_2013-06-21,85888.34
1_38_2013-06-28,84628.97
1_38_2013-07-05,82923.59
1_38_2013-07-12,83524.14
1_38_2013-07-19,85112.42
1_38_2013-07-26,81864.68
1_40_2012-11-02,63497.31
1_40_2012-11-09,59287.86
1_40_2012-11-16,58511.53
1_40_2012-11-23,59020.69
1_40_2012-11-30,59020.69
1_40_2012-12-07,63497.31
1_40_2012-12-14,59287.86
1_40_2012-12-21,59020.69
1_40_2012-12-28,55600.99
1_40_2013-01-04,65669.34
1_40_2013-01-11,65110.73
1_40_2013-01-18,61166.26
1_40_2013-01-25,61166.26
1_40_2013-02-01,65110.73
1_40_2013-02-08,65110.73
1_40_2013-02-15,63852.3
1_40_2013-02-22,63852.3
1_40_2013-03-01,65110.73
1_40_2013-03-08,65110.73
1_40_2013-03-15,60905.45
1_40_2013-03-22,59897.79
1_40_2013-03-29,59756.62
1_40_2013-04-05,63639.01
1_40_2013-04-12,59002.81
1_40_2013-04-19,59002.81
1_40_2013-04-26,57803.56
1_40_2013-05-03,62278.04
1_40_2013-05-10,59287.86
1_40_2013-05-17,58426.12
1_40_2013-05-24,57805.71
1_40_2013-05-31,57805.71
1_40_2013-06-07,59141.39
1_40_2013-06-14,57434.64
1_40_2013-06-21,57434.64
1_40_2013-06-28,53819.66
1_40_2013-07-05,59729.29
1_40_2013-07-12,57414.42
1_40_2013-07-19,57803.56
1_40_2013-07-26,54394.6
1_41_2012-11-02,1521.0
1_41_2012-11-09,1354.5
1_41_2012-11-16,1320.89
1_41_2012-11-23,2456.37
1_41_2012-11-30,1784.96
1_41_2012-12-07,1784.96
1_41_2012-12-14,2278.75
1_41_2012-12-21,3773.25
1_41_2012-12-28,2578.0
1_41_2013-01-04,722.0
1_41_2013-01-11,577.5
1_41_2013-01-18,571.75
1_41_2013-01-25,504.0
1_41_2013-02-01,560.5
1_41_2013-02-08,661.0
1_41_2013-02-15,661.0
1_41_2013-02-22,661.0
1_41_2013-03-01,719.0
1_41_2013-03-08,659.5
1_41_2013-03-15,630.0
1_41_2013-03-22,630.0
1_41_2013-03-29,577.5
1_41_2013-04-05,661.0
1_41_2013-04-12,553.5
1_41_2013-04-19,523.0
1_41_2013-04-26,521.32
1_41_2013-05-03,964.0
1_41_2013-05-10,964.0
1_41_2013-05-17,1072.0
1_41_2013-05-24,1173.0
1_41_2013-05-31,1064.25
1_41_2013-06-07,964.0
1_41_2013-06-14,1058.4
1_41_2013-06-21,1116.47
1_41_2013-06-28,1116.47
1_41_2013-07-05,1311.68
1_41_2013-07-12,1173.0
1_41_2013-07-19,1118.5
1_41_2013-07-26,1328.99
1_42_2012-11-02,7977.62
1_42_2012-11-09,8004.7
1_42_2012-11-16,7563.72
1_42_2012-11-23,7249.62
1_42_2012-11-30,6786.97
1_42_2012-12-07,7062.59
1_42_2012-12-14,6786.97
1_42_2012-12-21,7328.16
1_42_2012-12-28,6429.96
1_42_2013-01-04,7332.1
1_42_2013-01-11,8003.46
1_42_2013-01-18,7332.1
1_42_2013-01-25,7252.25
1_42_2013-02-01,8150.14
1_42_2013-02-08,8250.23
1_42_2013-02-15,8130.77
1_42_2013-02-22,7586.22
1_42_2013-03-01,7977.62
1_42_2013-03-08,8003.46
1_42_2013-03-15,7736.78
1_42_2013-03-22,7839.2
1_42_2013-03-29,7586.22
1_42_2013-04-05,8130.77
1_42_2013-04-12,7586.22
1_42_2013-04-19,7586.22
1_42_2013-04-26,7332.1
1_42_2013-05-03,10361.42
1_42_2013-05-10,10368.06
1_42_2013-05-17,10457.49
1_42_2013-05-24,10220.35
1_42_2013-05-31,10023.78
1_42_2013-06-07,10422.26
1_42_2013-06-14,10457.49
1_42_2013-06-21,10457.49
1_42_2013-06-28,10023.78
1_42_2013-07-05,10457.49
1_42_2013-07-12,10457.49
1_42_2013-07-19,10361.42
1_42_2013-07-26,9811.63
1_44_2012-11-02,5859.12
1_44_2012-11-09,5859.12
1_44_2012-11-16,5773.13
1_44_2012-11-23,6593.58
1_44_2012-11-30,6177.67
1_44_2012-12-07,6975.87
1_44_2012-12-14,7207.43
1_44_2012-12-21,7486.65
1_44_2012-12-28,4480.77
1_44_2013-01-04,4340.94
1_44_2013-01-11,4302.1
1_44_2013-01-18,4340.94
1_44_2013-01-25,4302.1
1_44_2013-02-01,4421.85
1_44_2013-02-08,4848.96
1_44_2013-02-15,4764.29
1_44_2013-02-22,4764.29
1_44_2013-03-01,3978.69
1_44_2013-03-08,4210.28
1_44_2013-03-15,4480.61
1_44_2013-03-22,4718.16
1_44_2013-03-29,4249.98
1_44_2013-04-05,4210.28
1_44_2013-04-12,4047.96
1_44_2013-04-19,4047.96
1_44_2013-04-26,4044.21
1_44_2013-05-03,5817.73
1_44_2013-05-10,5765.54
1_44_2013-05-17,5473.98
1_44_2013-05-24,7105.08
1_44_2013-05-31,5148.78
1_44_2013-06-07,5473.98
1_44_2013-06-14,5676.46
1_44_2013-06-21,5473.98
1_44_2013-06-28,5144.73
1_44_2013-07-05,7267.99
1_44_2013-07-12,5765.54
1_44_2013-07-19,5765.54
1_44_2013-07-26,5049.55
1_45_2012-11-30,23.94
1_45_2012-12-07,23.94
1_45_2013-01-18,11.97
1_45_2013-02-01,17.94
1_45_2013-02-08,21.91
1_45_2013-02-15,22.94
1_45_2013-02-22,17.91
1_46_2012-11-02,18092.38
1_46_2012-11-09,17950.88
1_46_2012-11-16,17753.95
1_46_2012-11-23,19711.09
1_46_2012-11-30,19420.23
1_46_2012-12-07,22048.67
1_46_2012-12-14,30192.5
1_46_2012-12-21,54830.17
1_46_2012-12-28,24492.77
1_46_2013-01-04,16008.28
1_46_2013-01-11,16758.49
1_46_2013-01-18,16434.85
1_46_2013-01-25,16964.23
1_46_2013-02-01,19540.47
1_46_2013-02-08,21075.68
1_46_2013-02-15,20495.82
1_46_2013-02-22,19312.81
1_46_2013-03-01,19739.6
1_46_2013-03-08,20279.93
1_46_2013-03-15,19212.14
1_46_2013-03-22,19312.81
1_46_2013-03-29,19011.75
1_46_2013-04-05,19517.58
1_46_2013-04-12,19072.58
1_46_2013-04-19,19011.75
1_46_2013-04-26,18196.62
1_46_2013-05-03,42791.03
1_46_2013-05-10,44047.05
1_46_2013-05-17,45993.25
1_46_2013-05-24,46063.59
1_46_2013-05-31,45693.27
1_46_2013-06-07,47711.42
1_46_2013-06-14,48735.17
1_46_2013-06-21,48735.17
1_46_2013-06-28,48653.31
1_46_2013-07-05,47711.42
1_46_2013-07-12,45693.27
1_46_2013-07-19,45351.89
1_46_2013-07-26,40521.42
1_47_2012-12-21,15.0
1_47_2013-03-01,12.0
1_47_2013-04-26,20.0
1_47_2013-05-10,0.0
1_48_2012-11-02,1862.0
1_48_2012-11-09,1558.0
1_48_2012-11-16,1542.0
1_48_2012-11-23,4543.0
1_48_2012-11-30,2942.0
1_48_2012-12-07,1911.0
1_48_2012-12-14,2883.0
1_48_2012-12-21,3351.99
1_48_2012-12-28,2578.0
1_48_2013-01-04,702.0
1_48_2013-01-11,981.0
1_48_2013-01-18,701.0
1_48_2013-01-25,722.0
1_48_2013-02-01,942.0
1_48_2013-02-08,871.0
1_48_2013-02-15,881.0
1_48_2013-02-22,1141.0
1_48_2013-03-01,1040.0
1_48_2013-03-08,871.0
1_48_2013-03-15,942.0
1_48_2013-03-22,1327.0
1_48_2013-03-29,814.0
1_48_2013-04-05,881.0
1_48_2013-04-12,654.0
1_48_2013-04-19,673.0
1_48_2013-04-26,814.0
1_48_2013-05-03,2227.0
1_48_2013-05-10,2191.0
1_48_2013-05-17,2191.0
1_48_2013-05-24,2236.0
1_48_2013-05-31,2025.0
1_48_2013-06-07,2333.0
1_48_2013-06-14,2048.0
1_48_2013-06-21,2048.0
1_48_2013-06-28,2203.0
1_48_2013-07-12,1974.0
1_48_2013-07-19,2304.0
1_48_2013-07-26,1514.0
1_49_2012-11-02,9810.97
1_49_2012-11-09,9974.77
1_49_2012-11-16,9810.97
1_49_2012-11-23,8191.72
1_49_2012-11-30,8775.52
1_49_2012-12-07,9186.33
1_49_2012-12-14,9383.13
1_49_2012-12-21,9266.02
1_49_2012-12-28,10566.33
1_49_2013-01-04,10809.86
1_49_2013-01-11,10809.86
1_49_2013-01-18,10377.62
1_49_2013-01-25,10203.51
1_49_2013-02-01,10809.86
1_49_2013-02-08,12632.79
1_49_2013-02-15,11516.77
1_49_2013-02-22,11201.0
1_49_2013-03-01,10766.86
1_49_2013-03-08,11201.0
1_49_2013-03-15,11201.0
1_49_2013-03-22,10766.86
1_49_2013-03-29,10141.3
1_49_2013-04-05,3110.63
1_49_2013-04-12,2836.73
1_49_2013-04-19,2580.28
1_49_2013-04-26,2896.04
1_49_2013-05-03,9829.46
1_49_2013-05-10,9829.46
1_49_2013-05-17,10053.55
1_49_2013-05-24,8283.97
1_49_2013-05-31,15230.47
1_49_2013-06-07,10053.55
1_49_2013-06-14,9829.46
1_49_2013-06-21,9687.29
1_49_2013-06-28,9687.29
1_49_2013-07-05,8455.14
1_49_2013-07-12,9829.46
1_49_2013-07-19,9687.29
1_49_2013-07-26,9829.46
1_52_2012-11-02,2002.81
1_52_2012-11-09,2115.35
1_52_2012-11-16,2008.92
1_52_2012-11-23,3984.0
1_52_2012-11-30,3409.71
1_52_2012-12-07,3409.71
1_52_2012-12-14,3025.66
1_52_2012-12-21,3490.13
1_52_2012-12-28,3090.12
1_52_2013-01-04,1873.33
1_52_2013-01-11,1759.82
1_52_2013-01-18,1786.85
1_52_2013-01-25,1888.9
1_52_2013-02-01,2205.26
1_52_2013-02-08,2186.61
1_52_2013-02-15,2007.46
1_52_2013-02-22,1789.55
1_52_2013-03-01,1786.85
1_52_2013-03-08,1901.87
1_52_2013-03-15,2039.18
1_52_2013-03-22,2115.35
1_52_2013-03-29,2102.7
1_52_2013-04-05,2056.32
1_52_2013-04-12,1789.55
1_52_2013-04-19,2025.22
1_52_2013-04-26,2087.04
1_52_2013-05-03,3861.34
1_52_2013-05-10,3861.34
1_52_2013-05-17,3819.12
1_52_2013-05-24,3636.78
1_52_2013-05-31,3059.55
1_52_2013-06-07,3479.9
1_52_2013-06-14,3479.9
1_52_2013-06-21,3339.59
1_52_2013-06-28,3057.49
